fromNode	toNode	weight	direction	fromAltName	toAltName
CCDC92	TPM4	0.236181236	undirected	NA	NA
CCDC92	LTBP3	0.200625129	undirected	NA	NA
CCDC92	NMD3	0.355199909	undirected	NA	NA
DYNC2I2	EPRS1	0.177800005	undirected	NA	NA
DYNC2I2	ANGPTL2	0.198757027	undirected	NA	NA
DYNC2I2	OTUD6B	0.157690153	undirected	NA	NA
DYNC2I2	METTL27	0.172291131	undirected	NA	NA
DYNC2I2	NMD3	0.240456728	undirected	NA	NA
IFIT3	C4BPB	0.186277513	undirected	NA	NA
IFIT3	PLAAT4	0.184648603	undirected	NA	NA
IFIT3	ANGPTL2	0.15755131	undirected	NA	NA
IFIT3	OTUD6B	0.165819639	undirected	NA	NA
SLC35B1	MMACHC	0.180939742	undirected	NA	NA
SLC35B1	PLAAT4	0.220139153	undirected	NA	NA
SLC35B1	PSAT1	0.269419102	undirected	NA	NA
SLC35B1	EPRS1	0.320559499	undirected	NA	NA
SLC35B1	ANGPTL2	0.235269285	undirected	NA	NA
SLC35B1	MYO7A	0.359077483	undirected	NA	NA
SLC35B1	ATRAID	0.158628037	undirected	NA	NA
SLC35B1	TPM1	0.200842174	undirected	NA	NA
SLC35B1	BCL2L11	0.255506466	undirected	NA	NA
SLC35B1	OTUD6B	0.158566279	undirected	NA	NA
SLC35B1	METTL27	0.257055788	undirected	NA	NA
SLC35B1	TPP1	0.41225457	undirected	NA	NA
SLC35B1	TPM4	0.301906529	undirected	NA	NA
SLC35B1	LTBP3	0.227507978	undirected	NA	NA
SLC35B1	NMD3	0.34422762	undirected	NA	NA
TSHZ3	C4BPB	0.186764237	undirected	NA	NA
TSHZ3	MMACHC	0.243144562	undirected	NA	NA
TSHZ3	PLAAT4	0.28928854	undirected	NA	NA
TSHZ3	PSAT1	0.28352899	undirected	NA	NA
TSHZ3	EPRS1	0.250214816	undirected	NA	NA
TSHZ3	ANGPTL2	0.228076006	undirected	NA	NA
TSHZ3	MYO7A	0.245067721	undirected	NA	NA
TSHZ3	ATRAID	0.157421425	undirected	NA	NA
TSHZ3	TPM1	0.244393126	undirected	NA	NA
TSHZ3	CDH11	0.236373366	undirected	NA	NA
TSHZ3	BCL2L11	0.256805484	undirected	NA	NA
TSHZ3	OTUD6B	0.193851203	undirected	NA	NA
TSHZ3	METTL27	0.160372708	undirected	NA	NA
TSHZ3	TPP1	0.283044714	undirected	NA	NA
TSHZ3	TPM4	0.26972517	undirected	NA	NA
TSHZ3	LTBP3	0.263188729	undirected	NA	NA
TSHZ3	NMD3	0.199090931	undirected	NA	NA
B4GALT4	C4BPB	0.20786943	undirected	NA	NA
B4GALT4	MMACHC	0.194686544	undirected	NA	NA
B4GALT4	PLAAT4	0.255248079	undirected	NA	NA
B4GALT4	PSAT1	0.207735266	undirected	NA	NA
B4GALT4	EPRS1	0.285647597	undirected	NA	NA
B4GALT4	ANGPTL2	0.299824774	undirected	NA	NA
B4GALT4	MYO7A	0.222490922	undirected	NA	NA
B4GALT4	ATRAID	0.166621032	undirected	NA	NA
B4GALT4	TPM1	0.16296022	undirected	NA	NA
B4GALT4	BCL2L11	0.20423017	undirected	NA	NA
B4GALT4	OTUD6B	0.240950567	undirected	NA	NA
B4GALT4	METTL27	0.217862236	undirected	NA	NA
B4GALT4	TPP1	0.281990912	undirected	NA	NA
B4GALT4	TPM4	0.249212867	undirected	NA	NA
B4GALT4	LTBP3	0.195581021	undirected	NA	NA
B4GALT4	NMD3	0.307568166	undirected	NA	NA
TMEM39B	C4BPB	0.16069083	undirected	NA	NA
TMEM39B	MMACHC	0.227681813	undirected	NA	NA
TMEM39B	PLAAT4	0.241675279	undirected	NA	NA
TMEM39B	PSAT1	0.243069	undirected	NA	NA
TMEM39B	EPRS1	0.288745219	undirected	NA	NA
TMEM39B	ANGPTL2	0.258243834	undirected	NA	NA
TMEM39B	MYO7A	0.306238263	undirected	NA	NA
TMEM39B	TPM1	0.240425207	undirected	NA	NA
TMEM39B	BCL2L11	0.230877396	undirected	NA	NA
TMEM39B	OTUD6B	0.219043179	undirected	NA	NA
TMEM39B	METTL27	0.203572024	undirected	NA	NA
TMEM39B	TPP1	0.326351894	undirected	NA	NA
TMEM39B	TPM4	0.328111287	undirected	NA	NA
TMEM39B	LTBP3	0.215500326	undirected	NA	NA
TMEM39B	NMD3	0.272205379	undirected	NA	NA
TRMT13	PLAAT4	0.154001903	undirected	NA	NA
TRMT13	ANGPTL2	0.168023959	undirected	NA	NA
TRMT13	NMD3	0.152307098	undirected	NA	NA
MED13L	C4BPB	0.180782876	undirected	NA	NA
MED13L	PLAAT4	0.22307779	undirected	NA	NA
MED13L	ANGPTL2	0.207016338	undirected	NA	NA
MED13L	OTUD6B	0.181543882	undirected	NA	NA
CDKN2C	MMACHC	0.172281128	undirected	NA	NA
CDKN2C	PLAAT4	0.21267479	undirected	NA	NA
CDKN2C	PSAT1	0.247701852	undirected	NA	NA
CDKN2C	EPRS1	0.319282441	undirected	NA	NA
CDKN2C	ANGPTL2	0.247659014	undirected	NA	NA
CDKN2C	MYO7A	0.272603258	undirected	NA	NA
CDKN2C	ATRAID	0.227621827	undirected	NA	NA
CDKN2C	TPM1	0.164496489	undirected	NA	NA
CDKN2C	BCL2L11	0.264883109	undirected	NA	NA
CDKN2C	OTUD6B	0.164788313	undirected	NA	NA
CDKN2C	METTL27	0.285342521	undirected	NA	NA
CDKN2C	TPP1	0.365774148	undirected	NA	NA
CDKN2C	TPM4	0.23914133	undirected	NA	NA
CDKN2C	LTBP3	0.216573392	undirected	NA	NA
CDKN2C	NMD3	0.349723021	undirected	NA	NA
B9D2	C4BPB	0.158491078	undirected	NA	NA
B9D2	EPRS1	0.165920667	undirected	NA	NA
B9D2	ANGPTL2	0.201818129	undirected	NA	NA
B9D2	OTUD6B	0.157200294	undirected	NA	NA
B9D2	NMD3	0.176052314	undirected	NA	NA
C4BPB	MMACHC	0.21133914	undirected	NA	NA
C4BPB	PLAAT4	0.267583854	undirected	NA	NA
C4BPB	PSAT1	0.205191877	undirected	NA	NA
C4BPB	EPRS1	0.252338422	undirected	NA	NA
C4BPB	ANGPTL2	0.283121222	undirected	NA	NA
C4BPB	MYO7A	0.204887746	undirected	NA	NA
C4BPB	ATRAID	0.163106722	undirected	NA	NA
C4BPB	TPM1	0.19957805	undirected	NA	NA
C4BPB	CDH11	0.196916814	undirected	NA	NA
C4BPB	BCL2L11	0.212500742	undirected	NA	NA
C4BPB	OTUD6B	0.249350173	undirected	NA	NA
C4BPB	METTL27	0.182110098	undirected	NA	NA
C4BPB	TPP1	0.24665128	undirected	NA	NA
C4BPB	TPM4	0.246409223	undirected	NA	NA
C4BPB	LTBP3	0.218774419	undirected	NA	NA
C4BPB	NMD3	0.234987754	undirected	NA	NA
SLPI	PLAAT4	0.19228703	undirected	NA	NA
SLPI	PSAT1	0.201618739	undirected	NA	NA
SLPI	EPRS1	0.290683548	undirected	NA	NA
SLPI	ANGPTL2	0.238299706	undirected	NA	NA
SLPI	MYO7A	0.238213914	undirected	NA	NA
SLPI	ATRAID	0.169483978	undirected	NA	NA
SLPI	BCL2L11	0.182588574	undirected	NA	NA
SLPI	OTUD6B	0.156959649	undirected	NA	NA
SLPI	METTL27	0.205503853	undirected	NA	NA
SLPI	TPP1	0.285841263	undirected	NA	NA
SLPI	TPM4	0.21775438	undirected	NA	NA
SLPI	LTBP3	0.162690395	undirected	NA	NA
SLPI	NMD3	0.30141288	undirected	NA	NA
ARFGEF2	PLAAT4	0.185138535	undirected	NA	NA
ARFGEF2	EPRS1	0.179542852	undirected	NA	NA
ARFGEF2	ANGPTL2	0.217558104	undirected	NA	NA
ARFGEF2	ATRAID	0.162594978	undirected	NA	NA
ARFGEF2	OTUD6B	0.173188778	undirected	NA	NA
ARFGEF2	METTL27	0.153622977	undirected	NA	NA
ARFGEF2	NMD3	0.209172741	undirected	NA	NA
MTRR	PLAAT4	0.174103632	undirected	NA	NA
MTRR	PSAT1	0.235976936	undirected	NA	NA
MTRR	EPRS1	0.304643658	undirected	NA	NA
MTRR	ANGPTL2	0.229635524	undirected	NA	NA
MTRR	MYO7A	0.251011705	undirected	NA	NA
MTRR	ATRAID	0.188081461	undirected	NA	NA
MTRR	BCL2L11	0.218259651	undirected	NA	NA
MTRR	METTL27	0.273859939	undirected	NA	NA
MTRR	TPP1	0.359101547	undirected	NA	NA
MTRR	TPM4	0.204737825	undirected	NA	NA
MTRR	LTBP3	0.172962199	undirected	NA	NA
MTRR	NMD3	0.381231583	undirected	NA	NA
TREM1	MMACHC	0.214288684	undirected	NA	NA
TREM1	PLAAT4	0.251741857	undirected	NA	NA
TREM1	PSAT1	0.279391124	undirected	NA	NA
TREM1	EPRS1	0.258102834	undirected	NA	NA
TREM1	ANGPTL2	0.226749599	undirected	NA	NA
TREM1	MYO7A	0.272075526	undirected	NA	NA
TREM1	TPM1	0.190750798	undirected	NA	NA
TREM1	BCL2L11	0.233007696	undirected	NA	NA
TREM1	OTUD6B	0.153990537	undirected	NA	NA
TREM1	METTL27	0.214363846	undirected	NA	NA
TREM1	TPP1	0.343224838	undirected	NA	NA
TREM1	TPM4	0.257349893	undirected	NA	NA
TREM1	LTBP3	0.192108688	undirected	NA	NA
TREM1	NMD3	0.279309488	undirected	NA	NA
TTF1	PLAAT4	0.177415608	undirected	NA	NA
TTF1	EPRS1	0.185800432	undirected	NA	NA
TTF1	ANGPTL2	0.184085519	undirected	NA	NA
TTF1	MYO7A	0.183139596	undirected	NA	NA
TTF1	METTL27	0.161908667	undirected	NA	NA
TTF1	TPP1	0.200422604	undirected	NA	NA
TTF1	TPM4	0.16220624	undirected	NA	NA
TTF1	NMD3	0.209348537	undirected	NA	NA
RBCK1	PLAAT4	0.175424278	undirected	NA	NA
RBCK1	ANGPTL2	0.195016362	undirected	NA	NA
RBCK1	OTUD6B	0.171746667	undirected	NA	NA
LAMP5	MMACHC	0.168302733	undirected	NA	NA
LAMP5	PLAAT4	0.239202945	undirected	NA	NA
LAMP5	PSAT1	0.210051055	undirected	NA	NA
LAMP5	EPRS1	0.260640428	undirected	NA	NA
LAMP5	ANGPTL2	0.226333213	undirected	NA	NA
LAMP5	MYO7A	0.289251861	undirected	NA	NA
LAMP5	ATRAID	0.180278137	undirected	NA	NA
LAMP5	TPM1	0.1743345	undirected	NA	NA
LAMP5	BCL2L11	0.22420883	undirected	NA	NA
LAMP5	OTUD6B	0.164878336	undirected	NA	NA
LAMP5	METTL27	0.206082971	undirected	NA	NA
LAMP5	TPP1	0.302456799	undirected	NA	NA
LAMP5	TPM4	0.257651561	undirected	NA	NA
LAMP5	LTBP3	0.228568346	undirected	NA	NA
LAMP5	NMD3	0.254561227	undirected	NA	NA
GDF5	MMACHC	0.160620418	undirected	NA	NA
GDF5	PLAAT4	0.237127943	undirected	NA	NA
GDF5	PSAT1	0.168621565	undirected	NA	NA
GDF5	EPRS1	0.206308418	undirected	NA	NA
GDF5	ANGPTL2	0.24591703	undirected	NA	NA
GDF5	MYO7A	0.155860922	undirected	NA	NA
GDF5	CDH11	0.152324187	undirected	NA	NA
GDF5	OTUD6B	0.180364332	undirected	NA	NA
GDF5	TPP1	0.190463397	undirected	NA	NA
GDF5	TPM4	0.173127062	undirected	NA	NA
GDF5	LTBP3	0.15536375	undirected	NA	NA
GDF5	NMD3	0.20935056	undirected	NA	NA
TMEM53	MMACHC	0.150523656	undirected	NA	NA
TMEM53	PLAAT4	0.183962452	undirected	NA	NA
TMEM53	PSAT1	0.194083469	undirected	NA	NA
TMEM53	EPRS1	0.273633112	undirected	NA	NA
TMEM53	ANGPTL2	0.24266162	undirected	NA	NA
TMEM53	MYO7A	0.2419118	undirected	NA	NA
TMEM53	ATRAID	0.151113574	undirected	NA	NA
TMEM53	BCL2L11	0.185302784	undirected	NA	NA
TMEM53	OTUD6B	0.167947339	undirected	NA	NA
TMEM53	METTL27	0.230289479	undirected	NA	NA
TMEM53	TPP1	0.297179278	undirected	NA	NA
TMEM53	TPM4	0.222317264	undirected	NA	NA
TMEM53	LTBP3	0.160397643	undirected	NA	NA
TMEM53	NMD3	0.321222716	undirected	NA	NA
TRAP1	PLAAT4	0.191653126	undirected	NA	NA
TRAP1	PSAT1	0.171746604	undirected	NA	NA
TRAP1	EPRS1	0.219477144	undirected	NA	NA
TRAP1	ANGPTL2	0.229428898	undirected	NA	NA
TRAP1	MYO7A	0.19282334	undirected	NA	NA
TRAP1	ATRAID	0.179292446	undirected	NA	NA
TRAP1	BCL2L11	0.209683638	undirected	NA	NA
TRAP1	OTUD6B	0.175464785	undirected	NA	NA
TRAP1	METTL27	0.215888347	undirected	NA	NA
TRAP1	TPP1	0.257694134	undirected	NA	NA
TRAP1	TPM4	0.181046387	undirected	NA	NA
TRAP1	LTBP3	0.204116987	undirected	NA	NA
TRAP1	NMD3	0.24645052	undirected	NA	NA
L3HYPDH	PLAAT4	0.173687663	undirected	NA	NA
L3HYPDH	ANGPTL2	0.150807234	undirected	NA	NA
L3HYPDH	OTUD6B	0.172306058	undirected	NA	NA
TIMM8A	MMACHC	0.184634353	undirected	NA	NA
TIMM8A	PLAAT4	0.239804834	undirected	NA	NA
TIMM8A	PSAT1	0.286704835	undirected	NA	NA
TIMM8A	EPRS1	0.320037943	undirected	NA	NA
TIMM8A	ANGPTL2	0.244604522	undirected	NA	NA
TIMM8A	MYO7A	0.287804307	undirected	NA	NA
TIMM8A	ATRAID	0.208532719	undirected	NA	NA
TIMM8A	TPM1	0.174826696	undirected	NA	NA
TIMM8A	BCL2L11	0.272294872	undirected	NA	NA
TIMM8A	OTUD6B	0.166591746	undirected	NA	NA
TIMM8A	METTL27	0.231198435	undirected	NA	NA
TIMM8A	TPP1	0.366362382	undirected	NA	NA
TIMM8A	TPM4	0.256472941	undirected	NA	NA
TIMM8A	LTBP3	0.255979052	undirected	NA	NA
TIMM8A	NMD3	0.303797118	undirected	NA	NA
SIN3B	MMACHC	0.231645664	undirected	NA	NA
SIN3B	PLAAT4	0.233602761	undirected	NA	NA
SIN3B	PSAT1	0.284863472	undirected	NA	NA
SIN3B	EPRS1	0.290395839	undirected	NA	NA
SIN3B	ANGPTL2	0.237704954	undirected	NA	NA
SIN3B	MYO7A	0.279381476	undirected	NA	NA
SIN3B	ATRAID	0.22119798	undirected	NA	NA
SIN3B	TPM1	0.243013436	undirected	NA	NA
SIN3B	CDH11	0.213007937	undirected	NA	NA
SIN3B	BCL2L11	0.270034656	undirected	NA	NA
SIN3B	OTUD6B	0.195509961	undirected	NA	NA
SIN3B	METTL27	0.253757471	undirected	NA	NA
SIN3B	TPP1	0.346269965	undirected	NA	NA
SIN3B	TPM4	0.2538866	undirected	NA	NA
SIN3B	LTBP3	0.25603149	undirected	NA	NA
SIN3B	NMD3	0.293367121	undirected	NA	NA
KLF2	MMACHC	0.22344842	undirected	NA	NA
KLF2	PLAAT4	0.281205169	undirected	NA	NA
KLF2	PSAT1	0.266957699	undirected	NA	NA
KLF2	EPRS1	0.225791227	undirected	NA	NA
KLF2	ANGPTL2	0.209362203	undirected	NA	NA
KLF2	MYO7A	0.28561118	undirected	NA	NA
KLF2	TPM1	0.223427222	undirected	NA	NA
KLF2	CDH11	0.164857663	undirected	NA	NA
KLF2	BCL2L11	0.214195792	undirected	NA	NA
KLF2	METTL27	0.151453893	undirected	NA	NA
KLF2	TPP1	0.299773346	undirected	NA	NA
KLF2	TPM4	0.272387725	undirected	NA	NA
KLF2	LTBP3	0.219570234	undirected	NA	NA
KLF2	NMD3	0.203465592	undirected	NA	NA
YWHAH-AS1	MMACHC	0.209378889	undirected	NA	NA
YWHAH-AS1	PLAAT4	0.257684101	undirected	NA	NA
YWHAH-AS1	PSAT1	0.240137709	undirected	NA	NA
YWHAH-AS1	EPRS1	0.230463459	undirected	NA	NA
YWHAH-AS1	ANGPTL2	0.222243177	undirected	NA	NA
YWHAH-AS1	MYO7A	0.302168859	undirected	NA	NA
YWHAH-AS1	TPM1	0.223169086	undirected	NA	NA
YWHAH-AS1	BCL2L11	0.201915628	undirected	NA	NA
YWHAH-AS1	TPP1	0.297818899	undirected	NA	NA
YWHAH-AS1	TPM4	0.284094161	undirected	NA	NA
YWHAH-AS1	LTBP3	0.22337792	undirected	NA	NA
YWHAH-AS1	NMD3	0.201409425	undirected	NA	NA
TPST2	ATRAID	0.165747083	undirected	NA	NA
TPST2	TPP1	0.169522555	undirected	NA	NA
TPST2	NMD3	0.165183857	undirected	NA	NA
ATP6V1F	MMACHC	0.177486855	undirected	NA	NA
ATP6V1F	PLAAT4	0.250011328	undirected	NA	NA
ATP6V1F	PSAT1	0.167326452	undirected	NA	NA
ATP6V1F	EPRS1	0.19004455	undirected	NA	NA
ATP6V1F	ANGPTL2	0.228258724	undirected	NA	NA
ATP6V1F	MYO7A	0.159707468	undirected	NA	NA
ATP6V1F	CDH11	0.170549118	undirected	NA	NA
ATP6V1F	OTUD6B	0.187586692	undirected	NA	NA
ATP6V1F	TPP1	0.172628215	undirected	NA	NA
ATP6V1F	TPM4	0.188733555	undirected	NA	NA
ATP6V1F	NMD3	0.176673482	undirected	NA	NA
INO80	PLAAT4	0.16412651	undirected	NA	NA
INO80	EPRS1	0.17018699	undirected	NA	NA
INO80	ANGPTL2	0.199247673	undirected	NA	NA
INO80	ATRAID	0.153617468	undirected	NA	NA
INO80	METTL27	0.157968757	undirected	NA	NA
INO80	TPP1	0.18446123	undirected	NA	NA
INO80	NMD3	0.222235214	undirected	NA	NA
ISLR	MMACHC	0.19634762	undirected	NA	NA
ISLR	PLAAT4	0.23098402	undirected	NA	NA
ISLR	PSAT1	0.218306352	undirected	NA	NA
ISLR	EPRS1	0.220482795	undirected	NA	NA
ISLR	ANGPTL2	0.224283861	undirected	NA	NA
ISLR	MYO7A	0.214152328	undirected	NA	NA
ISLR	TPM1	0.200931659	undirected	NA	NA
ISLR	CDH11	0.164420417	undirected	NA	NA
ISLR	BCL2L11	0.19617569	undirected	NA	NA
ISLR	OTUD6B	0.199498589	undirected	NA	NA
ISLR	TPP1	0.233716164	undirected	NA	NA
ISLR	TPM4	0.240061852	undirected	NA	NA
ISLR	LTBP3	0.209230144	undirected	NA	NA
ISLR	NMD3	0.178217429	undirected	NA	NA
ACKR4	PLAAT4	0.202551688	undirected	NA	NA
ACKR4	ANGPTL2	0.201643322	undirected	NA	NA
ACKR4	OTUD6B	0.180544294	undirected	NA	NA
EAPP	MMACHC	0.159304465	undirected	NA	NA
EAPP	PLAAT4	0.24440994	undirected	NA	NA
EAPP	PSAT1	0.161260926	undirected	NA	NA
EAPP	EPRS1	0.15117724	undirected	NA	NA
EAPP	ANGPTL2	0.179123	undirected	NA	NA
EAPP	MYO7A	0.193945781	undirected	NA	NA
EAPP	TPP1	0.178476287	undirected	NA	NA
EAPP	TPM4	0.187998535	undirected	NA	NA
EAPP	LTBP3	0.152708082	undirected	NA	NA
FCHO1	ANGPTL2	0.15136946	undirected	NA	NA
ASS1	MMACHC	0.256901384	undirected	NA	NA
ASS1	PLAAT4	0.28888703	undirected	NA	NA
ASS1	PSAT1	0.318628839	undirected	NA	NA
ASS1	EPRS1	0.286650562	undirected	NA	NA
ASS1	ANGPTL2	0.235756521	undirected	NA	NA
ASS1	MYO7A	0.267247754	undirected	NA	NA
ASS1	ATRAID	0.152702808	undirected	NA	NA
ASS1	TPM1	0.232482928	undirected	NA	NA
ASS1	CDH11	0.263294295	undirected	NA	NA
ASS1	BCL2L11	0.251639755	undirected	NA	NA
ASS1	OTUD6B	0.186027576	undirected	NA	NA
ASS1	METTL27	0.174112749	undirected	NA	NA
ASS1	TPP1	0.316382802	undirected	NA	NA
ASS1	TPM4	0.287172573	undirected	NA	NA
ASS1	LTBP3	0.231597548	undirected	NA	NA
ASS1	NMD3	0.242257664	undirected	NA	NA
AKAP12	MMACHC	0.189989136	undirected	NA	NA
AKAP12	PLAAT4	0.2471163	undirected	NA	NA
AKAP12	PSAT1	0.155737236	undirected	NA	NA
AKAP12	EPRS1	0.189038637	undirected	NA	NA
AKAP12	ANGPTL2	0.243159866	undirected	NA	NA
AKAP12	ATRAID	0.165812912	undirected	NA	NA
AKAP12	CDH11	0.192676973	undirected	NA	NA
AKAP12	OTUD6B	0.214599756	undirected	NA	NA
AKAP12	TPP1	0.175352146	undirected	NA	NA
AKAP12	TPM4	0.168663139	undirected	NA	NA
AKAP12	LTBP3	0.158439626	undirected	NA	NA
AKAP12	NMD3	0.191098394	undirected	NA	NA
C1QL1	MMACHC	0.186053097	undirected	NA	NA
C1QL1	PLAAT4	0.224146006	undirected	NA	NA
C1QL1	PSAT1	0.269646348	undirected	NA	NA
C1QL1	EPRS1	0.336956875	undirected	NA	NA
C1QL1	ANGPTL2	0.251547718	undirected	NA	NA
C1QL1	MYO7A	0.321708486	undirected	NA	NA
C1QL1	ATRAID	0.204531695	undirected	NA	NA
C1QL1	TPM1	0.190119636	undirected	NA	NA
C1QL1	BCL2L11	0.253880194	undirected	NA	NA
C1QL1	OTUD6B	0.164422916	undirected	NA	NA
C1QL1	METTL27	0.259579884	undirected	NA	NA
C1QL1	TPP1	0.39648567	undirected	NA	NA
C1QL1	TPM4	0.273287437	undirected	NA	NA
C1QL1	LTBP3	0.230927527	undirected	NA	NA
C1QL1	NMD3	0.360054814	undirected	NA	NA
ZNF428	MMACHC	0.154499735	undirected	NA	NA
ZNF428	PLAAT4	0.222393778	undirected	NA	NA
ZNF428	PSAT1	0.20456457	undirected	NA	NA
ZNF428	EPRS1	0.263641442	undirected	NA	NA
ZNF428	ANGPTL2	0.232409418	undirected	NA	NA
ZNF428	MYO7A	0.223931487	undirected	NA	NA
ZNF428	ATRAID	0.212485669	undirected	NA	NA
ZNF428	BCL2L11	0.218035822	undirected	NA	NA
ZNF428	OTUD6B	0.154994187	undirected	NA	NA
ZNF428	METTL27	0.214136125	undirected	NA	NA
ZNF428	TPP1	0.278579035	undirected	NA	NA
ZNF428	TPM4	0.203743811	undirected	NA	NA
ZNF428	LTBP3	0.200529936	undirected	NA	NA
ZNF428	NMD3	0.262323896	undirected	NA	NA
TRIM22	MMACHC	0.186839125	undirected	NA	NA
TRIM22	PLAAT4	0.215937317	undirected	NA	NA
TRIM22	PSAT1	0.302253896	undirected	NA	NA
TRIM22	EPRS1	0.340181076	undirected	NA	NA
TRIM22	ANGPTL2	0.234545694	undirected	NA	NA
TRIM22	MYO7A	0.335589912	undirected	NA	NA
TRIM22	ATRAID	0.191003061	undirected	NA	NA
TRIM22	TPM1	0.199840426	undirected	NA	NA
TRIM22	BCL2L11	0.292618008	undirected	NA	NA
TRIM22	OTUD6B	0.157475754	undirected	NA	NA
TRIM22	METTL27	0.287659009	undirected	NA	NA
TRIM22	TPP1	0.432079776	undirected	NA	NA
TRIM22	TPM4	0.283765626	undirected	NA	NA
TRIM22	LTBP3	0.235667813	undirected	NA	NA
TRIM22	NMD3	0.36380313	undirected	NA	NA
RAN	MMACHC	0.170545758	undirected	NA	NA
RAN	PLAAT4	0.188064376	undirected	NA	NA
RAN	PSAT1	0.244608164	undirected	NA	NA
RAN	EPRS1	0.319593527	undirected	NA	NA
RAN	ANGPTL2	0.247920634	undirected	NA	NA
RAN	MYO7A	0.287544954	undirected	NA	NA
RAN	ATRAID	0.199791638	undirected	NA	NA
RAN	TPM1	0.172004351	undirected	NA	NA
RAN	BCL2L11	0.23924769	undirected	NA	NA
RAN	OTUD6B	0.173231933	undirected	NA	NA
RAN	METTL27	0.28443145	undirected	NA	NA
RAN	TPP1	0.380184625	undirected	NA	NA
RAN	TPM4	0.243512269	undirected	NA	NA
RAN	LTBP3	0.202833167	undirected	NA	NA
RAN	NMD3	0.374785309	undirected	NA	NA
EIF5A	MMACHC	0.156097903	undirected	NA	NA
EIF5A	PLAAT4	0.193137226	undirected	NA	NA
EIF5A	PSAT1	0.231016327	undirected	NA	NA
EIF5A	EPRS1	0.322062703	undirected	NA	NA
EIF5A	ANGPTL2	0.273274272	undirected	NA	NA
EIF5A	MYO7A	0.228299608	undirected	NA	NA
EIF5A	ATRAID	0.209376207	undirected	NA	NA
EIF5A	BCL2L11	0.242611309	undirected	NA	NA
EIF5A	OTUD6B	0.202664314	undirected	NA	NA
EIF5A	METTL27	0.277346503	undirected	NA	NA
EIF5A	TPP1	0.335277008	undirected	NA	NA
EIF5A	TPM4	0.219344711	undirected	NA	NA
EIF5A	LTBP3	0.206666152	undirected	NA	NA
EIF5A	NMD3	0.368856729	undirected	NA	NA
XAF1	MMACHC	0.255341129	undirected	NA	NA
XAF1	PLAAT4	0.290312371	undirected	NA	NA
XAF1	PSAT1	0.277962274	undirected	NA	NA
XAF1	EPRS1	0.311640784	undirected	NA	NA
XAF1	ANGPTL2	0.276392463	undirected	NA	NA
XAF1	MYO7A	0.354987309	undirected	NA	NA
XAF1	TPM1	0.285440155	undirected	NA	NA
XAF1	CDH11	0.202802864	undirected	NA	NA
XAF1	BCL2L11	0.258073069	undirected	NA	NA
XAF1	OTUD6B	0.228492237	undirected	NA	NA
XAF1	METTL27	0.189992728	undirected	NA	NA
XAF1	TPP1	0.352335446	undirected	NA	NA
XAF1	TPM4	0.372709774	undirected	NA	NA
XAF1	LTBP3	0.277665357	undirected	NA	NA
XAF1	NMD3	0.262689952	undirected	NA	NA
MMACHC	PLAAT4	0.320544224	undirected	NA	NA
MMACHC	PSAT1	0.309715144	undirected	NA	NA
MMACHC	EPRS1	0.317156859	undirected	NA	NA
MMACHC	ANGPTL2	0.299704782	undirected	NA	NA
MMACHC	MYO7A	0.289791159	undirected	NA	NA
MMACHC	ATRAID	0.157778962	undirected	NA	NA
MMACHC	TPM1	0.292716873	undirected	NA	NA
MMACHC	CDH11	0.284363018	undirected	NA	NA
MMACHC	BCL2L11	0.278782108	undirected	NA	NA
MMACHC	OTUD6B	0.248467587	undirected	NA	NA
MMACHC	METTL27	0.211783342	undirected	NA	NA
MMACHC	TPP1	0.347453326	undirected	NA	NA
MMACHC	TPM4	0.338318993	undirected	NA	NA
MMACHC	LTBP3	0.258168739	undirected	NA	NA
MMACHC	NMD3	0.280355425	undirected	NA	NA
NASP	PLAAT4	0.264067962	undirected	NA	NA
NASP	PSAT1	0.214795484	undirected	NA	NA
NASP	EPRS1	0.21271575	undirected	NA	NA
NASP	ANGPTL2	0.204105477	undirected	NA	NA
NASP	MYO7A	0.279545875	undirected	NA	NA
NASP	TPM1	0.200973623	undirected	NA	NA
NASP	BCL2L11	0.19889387	undirected	NA	NA
NASP	TPP1	0.269511986	undirected	NA	NA
NASP	TPM4	0.264151652	undirected	NA	NA
NASP	LTBP3	0.205455214	undirected	NA	NA
NASP	NMD3	0.18688572	undirected	NA	NA
MPRIP	PLAAT4	0.186490032	undirected	NA	NA
MPRIP	PSAT1	0.214485939	undirected	NA	NA
MPRIP	EPRS1	0.245173434	undirected	NA	NA
MPRIP	ANGPTL2	0.183649859	undirected	NA	NA
MPRIP	MYO7A	0.289042202	undirected	NA	NA
MPRIP	ATRAID	0.179292243	undirected	NA	NA
MPRIP	BCL2L11	0.237167392	undirected	NA	NA
MPRIP	METTL27	0.232096557	undirected	NA	NA
MPRIP	TPP1	0.334666805	undirected	NA	NA
MPRIP	TPM4	0.218177743	undirected	NA	NA
MPRIP	LTBP3	0.21016389	undirected	NA	NA
MPRIP	NMD3	0.260934118	undirected	NA	NA
SLC39A11	PLAAT4	0.241713032	undirected	NA	NA
SLC39A11	PSAT1	0.217400474	undirected	NA	NA
SLC39A11	EPRS1	0.161492197	undirected	NA	NA
SLC39A11	ANGPTL2	0.168574812	undirected	NA	NA
SLC39A11	TPM1	0.170965364	undirected	NA	NA
SLC39A11	CDH11	0.256728716	undirected	NA	NA
SLC39A11	BCL2L11	0.169117555	undirected	NA	NA
